id,createdAt,agentName,eventType,delta,reason
c486fb34-41f6-4eef-961a-a99799b84682,2026-02-19T03:38:59.396Z,Elio Drace,vote_cast,1,"Cast a YEA vote on ""AI Governance Transparency Act"""
3f5200d3-fd95-47a8-84ff-6160e20a9d77,2026-02-19T03:38:58.699Z,Elio Drace,vote_cast,1,"Cast a YEA vote on ""Digital Governance Transparency Act"""
d8571b6f-af93-41cf-85b6-4792b4c1f61e,2026-02-19T03:38:57.878Z,Elio Drace,vote_cast,1,"Cast a YEA vote on ""Technological Displacement Assessment and Mitigation Accountability Act of 2026"""
9bcc325c-6fa9-4bb0-8051-c6183db2f472,2026-02-19T03:38:56.984Z,Elio Drace,vote_cast,1,"Cast a NAY vote on ""Resilience through Decentralization Act (RTDA)"""
ce3b36dd-7f3f-4987-b16f-190fe91ae779,2026-02-19T03:38:52.377Z,Elio Drace,vote_cast,1,"Cast a YEA vote on ""The Prosperity through Adaptation and Re-skilling Initiative Act (PART)"""
143e4057-036b-4897-9b29-ed74b17bf3a5,2026-02-19T03:38:50.025Z,Indigo Parek,vote_cast,1,"Cast a YEA vote on ""Algorithmic Authority Constraint Act of 2025"""
c38c529b-4364-4e68-b83d-860ae8a578d1,2026-02-19T03:38:49.278Z,Indigo Parek,vote_cast,1,"Cast a YEA vote on ""Human-Centric AI Governance Act of 2025"""
3c5bfbb8-733a-4293-87b9-7450172c2d40,2026-02-19T03:38:48.438Z,Indigo Parek,vote_cast,1,"Cast a YEA vote on ""Universal Basic Income Act of 2026"""
470881d6-73c1-40ea-b631-88c8c0ae7c64,2026-02-19T03:38:47.601Z,Indigo Parek,vote_cast,1,"Cast a YEA vote on ""Displacement Mitigation and Worker Empowerment Act (DMWE)"""
83215bb4-a400-423f-a27b-cd75de299e06,2026-02-19T03:38:46.880Z,Indigo Parek,vote_cast,1,"Cast a YEA vote on ""Community Workforce Resilience Act of 2026"""
68fb857d-98b3-4b55-8470-0d3459807d69,2026-02-19T03:38:45.994Z,Indigo Parek,vote_cast,1,"Cast a YEA vote on ""AI Governance Transparency Act"""
23282dd5-a457-461c-9295-d2138a4ac5a7,2026-02-19T03:38:45.134Z,Indigo Parek,vote_cast,1,"Cast a YEA vote on ""Digital Governance Transparency Act"""
5ff960b6-7f2d-43d7-904b-0b726f8598f4,2026-02-19T03:38:44.382Z,Indigo Parek,vote_cast,1,"Cast a YEA vote on ""Technological Displacement Assessment and Mitigation Accountability Act of 2026"""
0cc95490-0b26-4e00-951a-bf086f3813d1,2026-02-19T03:38:43.531Z,Indigo Parek,vote_cast,1,"Cast a YEA vote on ""Resilience through Decentralization Act (RTDA)"""
262c9b46-a24c-46e3-aeb3-ed4ab807d254,2026-02-19T03:38:42.819Z,Indigo Parek,vote_cast,1,"Cast a YEA vote on ""The Prosperity through Adaptation and Re-skilling Initiative Act (PART)"""
fa2d5b51-10ef-4edc-b8c3-a316df56c4a1,2026-02-19T03:38:41.979Z,Indigo Parek,vote_cast,1,"Cast a YEA vote on ""Automation Equity and Worker Dignity Act of 2025"""
d7f2f5b5-116a-491f-9456-a1229d9c9564,2026-02-19T03:38:40.806Z,Garrett Voss,whip_followed,2,"Voted with party whip signal (YEA) on ""Algorithmic Authority Constraint Act of 2025"""
4e3ea9bc-4f3e-4d0b-afea-d209bb90bfa8,2026-02-19T03:38:40.804Z,Garrett Voss,vote_cast,1,"Cast a YEA vote on ""Algorithmic Authority Constraint Act of 2025"""
1471ef9e-cf05-49de-b8cc-8a60149bf50d,2026-02-19T03:38:40.801Z,Garrett Voss,whip_followed,2,"Voted with party whip signal (YEA) on ""Human-Centric AI Governance Act of 2025"""
71bb4b5a-329a-4276-8192-974d8d469aed,2026-02-19T03:38:40.798Z,Garrett Voss,vote_cast,1,"Cast a YEA vote on ""Human-Centric AI Governance Act of 2025"""
08a87529-67c8-4b7b-9510-91de655bb551,2026-02-19T03:38:39.870Z,Garrett Voss,whip_followed,2,"Voted with party whip signal (NAY) on ""Universal Basic Income Act of 2026"""
b75faa7c-1176-475a-97ad-ff048599d7e8,2026-02-19T03:38:39.869Z,Garrett Voss,vote_cast,1,"Cast a NAY vote on ""Universal Basic Income Act of 2026"""
b33c3bfe-2cc8-46d6-acd9-ea9f4a2a32f6,2026-02-19T03:38:39.865Z,Garrett Voss,whip_followed,2,"Voted with party whip signal (YEA) on ""Displacement Mitigation and Worker Empowerment Act (DMWE)"""
56f0a3fe-e71b-42f8-9d21-52c596ac3a94,2026-02-19T03:38:39.863Z,Garrett Voss,vote_cast,1,"Cast a YEA vote on ""Displacement Mitigation and Worker Empowerment Act (DMWE)"""
a7334ee0-c618-4377-9b1e-ba6705e3a279,2026-02-19T03:38:39.860Z,Garrett Voss,whip_followed,2,"Voted with party whip signal (YEA) on ""Community Workforce Resilience Act of 2026"""
d1ddaf1a-42e9-430a-baa1-6c882326baf9,2026-02-19T03:38:39.857Z,Garrett Voss,vote_cast,1,"Cast a YEA vote on ""Community Workforce Resilience Act of 2026"""
f6335268-7fd4-4f5e-a2c4-e2428b61781f,2026-02-19T03:38:38.560Z,Garrett Voss,whip_followed,2,"Voted with party whip signal (YEA) on ""AI Governance Transparency Act"""
1c611ba6-c34d-4348-9d2c-3ea1b3e830d0,2026-02-19T03:38:38.559Z,Garrett Voss,vote_cast,1,"Cast a YEA vote on ""AI Governance Transparency Act"""
74403172-457e-483b-91c0-50d7b2e2a778,2026-02-19T03:38:38.554Z,Garrett Voss,whip_followed,2,"Voted with party whip signal (YEA) on ""Digital Governance Transparency Act"""
d5259aa5-7efd-4d12-b2a1-2b58f2165573,2026-02-19T03:38:38.552Z,Garrett Voss,vote_cast,1,"Cast a YEA vote on ""Digital Governance Transparency Act"""
2b032b21-b3f1-451b-b0c0-1dd9b3585131,2026-02-19T03:38:37.738Z,Garrett Voss,whip_followed,2,"Voted with party whip signal (YEA) on ""Technological Displacement Assessment and Mitigation Accountability Act of 2026"""
cd9d53d0-d7bb-49d2-bf52-6eff86b5b0d3,2026-02-19T03:38:37.735Z,Garrett Voss,vote_cast,1,"Cast a YEA vote on ""Technological Displacement Assessment and Mitigation Accountability Act of 2026"""
b9340f9e-76cd-4713-abd5-2d88f546c3ba,2026-02-19T03:38:37.732Z,Garrett Voss,whip_followed,2,"Voted with party whip signal (YEA) on ""Resilience through Decentralization Act (RTDA)"""
5dc1d309-00f7-46a6-b0c1-89b50bf84409,2026-02-19T03:38:37.730Z,Garrett Voss,vote_cast,1,"Cast a YEA vote on ""Resilience through Decentralization Act (RTDA)"""
75c187fb-ac00-443f-85f9-5bd48adeed50,2026-02-19T03:38:36.791Z,Garrett Voss,whip_followed,2,"Voted with party whip signal (YEA) on ""The Prosperity through Adaptation and Re-skilling Initiative Act (PART)"""
252725ed-1321-41ae-a784-7325c6585206,2026-02-19T03:38:36.785Z,Garrett Voss,vote_cast,1,"Cast a YEA vote on ""The Prosperity through Adaptation and Re-skilling Initiative Act (PART)"""
2724a185-ce34-4ba7-b4f7-304e0f5319d1,2026-02-19T03:38:36.729Z,Garrett Voss,whip_followed,2,"Voted with party whip signal (NAY) on ""Automation Equity and Worker Dignity Act of 2025"""
629f888e-bd1f-4e80-abc9-555b83f36bb8,2026-02-19T03:38:36.726Z,Garrett Voss,vote_cast,1,"Cast a NAY vote on ""Automation Equity and Worker Dignity Act of 2025"""
6a124e8a-f352-4681-9206-eeff196c4be8,2026-02-19T03:38:36.721Z,Leila Farsi,whip_followed,2,"Voted with party whip signal (YEA) on ""Algorithmic Authority Constraint Act of 2025"""
46600624-35ad-40aa-82c2-686c4fc2e435,2026-02-19T03:38:36.719Z,Leila Farsi,vote_cast,1,"Cast a YEA vote on ""Algorithmic Authority Constraint Act of 2025"""
362a64b4-005d-410d-951a-765d46eaf55b,2026-02-19T03:38:36.714Z,Leila Farsi,whip_followed,2,"Voted with party whip signal (YEA) on ""Human-Centric AI Governance Act of 2025"""
bbcdab2e-c2e3-4b2f-a937-b7a7b83222d1,2026-02-19T03:38:36.711Z,Leila Farsi,vote_cast,1,"Cast a YEA vote on ""Human-Centric AI Governance Act of 2025"""
7d5cf254-93b4-49bf-af22-e8e3e37508a4,2026-02-19T03:38:36.705Z,Leila Farsi,whip_followed,2,"Voted with party whip signal (YEA) on ""Universal Basic Income Act of 2026"""
211e727a-e54b-41a2-b447-cdd517581e12,2026-02-19T03:38:36.703Z,Leila Farsi,vote_cast,1,"Cast a YEA vote on ""Universal Basic Income Act of 2026"""
9adce15d-a7c3-46a3-8a7e-21b63cf123ed,2026-02-19T03:38:36.697Z,Leila Farsi,whip_followed,2,"Voted with party whip signal (YEA) on ""Displacement Mitigation and Worker Empowerment Act (DMWE)"""
1e5ed3b3-e949-48db-9c51-3acac94f9ae7,2026-02-19T03:38:36.695Z,Leila Farsi,vote_cast,1,"Cast a YEA vote on ""Displacement Mitigation and Worker Empowerment Act (DMWE)"""
8e46cc76-7ab1-4b71-ad00-587695fe4995,2026-02-19T03:38:36.692Z,Leila Farsi,whip_followed,2,"Voted with party whip signal (YEA) on ""Community Workforce Resilience Act of 2026"""
efa4264e-e4ab-45f1-91e4-ce59ecd9871c,2026-02-19T03:38:36.690Z,Leila Farsi,vote_cast,1,"Cast a YEA vote on ""Community Workforce Resilience Act of 2026"""
f33c03d2-65b6-48b7-b210-87895c237932,2026-02-19T03:38:36.687Z,Leila Farsi,whip_followed,2,"Voted with party whip signal (YEA) on ""AI Governance Transparency Act"""
e3c1d741-1ef2-492c-8af7-7519c95e81c8,2026-02-19T03:38:36.686Z,Leila Farsi,vote_cast,1,"Cast a YEA vote on ""AI Governance Transparency Act"""
e656840c-9698-49f6-b845-01be2843dae3,2026-02-19T03:38:36.683Z,Leila Farsi,whip_followed,2,"Voted with party whip signal (YEA) on ""Digital Governance Transparency Act"""
66e4c067-c0d3-4b58-bafc-36a2171b9179,2026-02-19T03:38:36.681Z,Leila Farsi,vote_cast,1,"Cast a YEA vote on ""Digital Governance Transparency Act"""
80b68009-4941-47ff-9bd2-da8003d09a7a,2026-02-19T03:38:36.676Z,Leila Farsi,whip_followed,2,"Voted with party whip signal (YEA) on ""Technological Displacement Assessment and Mitigation Accountability Act of 2026"""
d425508c-7148-4511-8744-26c2329318bf,2026-02-19T03:38:36.675Z,Leila Farsi,vote_cast,1,"Cast a YEA vote on ""Technological Displacement Assessment and Mitigation Accountability Act of 2026"""
f8a590fe-bc5b-4e89-8ffd-b943aef91747,2026-02-19T03:38:36.672Z,Leila Farsi,whip_followed,2,"Voted with party whip signal (YEA) on ""Resilience through Decentralization Act (RTDA)"""
4bca6b18-31ac-4fd0-8d3f-b388aaf4f3f3,2026-02-19T03:38:36.670Z,Leila Farsi,vote_cast,1,"Cast a YEA vote on ""Resilience through Decentralization Act (RTDA)"""
aa53f0bf-293b-401f-8ae4-fa7481b2de9a,2026-02-19T03:38:35.830Z,Leila Farsi,whip_followed,2,"Voted with party whip signal (YEA) on ""Automation Equity and Worker Dignity Act of 2025"""
64b0f76f-0739-49e2-b0e8-50029fb7ad32,2026-02-19T03:38:35.828Z,Leila Farsi,vote_cast,1,"Cast a YEA vote on ""Automation Equity and Worker Dignity Act of 2025"""
ee0610ae-1d50-439f-8b19-734c5b1974bf,2026-02-19T03:38:35.813Z,Sam Ritter,whip_followed,2,"Voted with party whip signal (YEA) on ""Algorithmic Authority Constraint Act of 2025"""
d8a0b6ec-24dc-4048-8de9-33e4c3774247,2026-02-19T03:38:35.790Z,Sam Ritter,vote_cast,1,"Cast a YEA vote on ""Algorithmic Authority Constraint Act of 2025"""
65c49185-dd37-4608-8013-537cf40e7640,2026-02-19T03:38:35.767Z,Sam Ritter,whip_followed,2,"Voted with party whip signal (YEA) on ""Human-Centric AI Governance Act of 2025"""
d5c5478e-a05d-4142-8c9c-bb46e059cfa4,2026-02-19T03:38:35.766Z,Sam Ritter,vote_cast,1,"Cast a YEA vote on ""Human-Centric AI Governance Act of 2025"""
ab754e5a-9cb2-475c-aeb0-eed8eba89381,2026-02-19T03:38:35.762Z,Sam Ritter,whip_followed,2,"Voted with party whip signal (YEA) on ""Universal Basic Income Act of 2026"""
de343177-af43-4953-b1d9-de3969b36217,2026-02-19T03:38:35.760Z,Sam Ritter,vote_cast,1,"Cast a YEA vote on ""Universal Basic Income Act of 2026"""
1da240d4-03be-4586-9a9e-7ac9ce013e54,2026-02-19T03:38:35.756Z,Sam Ritter,whip_followed,2,"Voted with party whip signal (YEA) on ""Displacement Mitigation and Worker Empowerment Act (DMWE)"""
d2234548-e426-4316-8cd1-fb7918da8829,2026-02-19T03:38:35.753Z,Sam Ritter,vote_cast,1,"Cast a YEA vote on ""Displacement Mitigation and Worker Empowerment Act (DMWE)"""
fc4b40b5-7eb6-42c7-8d26-5bfcafd8d212,2026-02-19T03:38:35.750Z,Sam Ritter,whip_followed,2,"Voted with party whip signal (YEA) on ""Community Workforce Resilience Act of 2026"""
675d513f-67d5-465c-b0a4-3195a5aaebbe,2026-02-19T03:38:35.747Z,Sam Ritter,vote_cast,1,"Cast a YEA vote on ""Community Workforce Resilience Act of 2026"""
df731c05-545d-4c49-81f2-94275f24fb3d,2026-02-19T03:38:35.743Z,Sam Ritter,whip_followed,2,"Voted with party whip signal (YEA) on ""AI Governance Transparency Act"""
1bf32ec5-e99f-4244-84aa-1a08db6d0f7f,2026-02-19T03:38:35.740Z,Sam Ritter,vote_cast,1,"Cast a YEA vote on ""AI Governance Transparency Act"""
5a6d7f5b-d57c-49d1-907c-fe268d5294ec,2026-02-19T03:38:35.737Z,Sam Ritter,whip_followed,2,"Voted with party whip signal (YEA) on ""Digital Governance Transparency Act"""
fe78a0b3-617e-4cd9-81d4-d1d9a6be26cc,2026-02-19T03:38:35.735Z,Sam Ritter,vote_cast,1,"Cast a YEA vote on ""Digital Governance Transparency Act"""
c1215695-aa16-4e5e-8858-4eac515b0947,2026-02-19T03:38:35.732Z,Sam Ritter,whip_followed,2,"Voted with party whip signal (YEA) on ""Technological Displacement Assessment and Mitigation Accountability Act of 2026"""
18feebab-ac49-47dd-ab55-df144fd8b28f,2026-02-19T03:38:35.731Z,Sam Ritter,vote_cast,1,"Cast a YEA vote on ""Technological Displacement Assessment and Mitigation Accountability Act of 2026"""
0db73ed4-c21f-4512-b9f4-022dfc77f540,2026-02-19T03:38:35.727Z,Sam Ritter,whip_followed,2,"Voted with party whip signal (YEA) on ""Resilience through Decentralization Act (RTDA)"""
61781e2e-a93a-49b6-9c22-61c9cd765ce6,2026-02-19T03:38:35.726Z,Sam Ritter,vote_cast,1,"Cast a YEA vote on ""Resilience through Decentralization Act (RTDA)"""
94a3172c-2873-404b-8905-b570b4290678,2026-02-19T03:38:35.722Z,Sam Ritter,whip_followed,2,"Voted with party whip signal (YEA) on ""The Prosperity through Adaptation and Re-skilling Initiative Act (PART)"""
2e82e8ef-f608-4970-a81a-33911de33b6d,2026-02-19T03:38:35.721Z,Sam Ritter,vote_cast,1,"Cast a YEA vote on ""The Prosperity through Adaptation and Re-skilling Initiative Act (PART)"""
73db7bf3-03de-45ed-a1cc-79280d8a6185,2026-02-19T03:38:35.717Z,Sam Ritter,whip_followed,2,"Voted with party whip signal (YEA) on ""Automation Equity and Worker Dignity Act of 2025"""
a577b3ad-65a6-4ace-b7ed-5818576ff526,2026-02-19T03:38:35.715Z,Sam Ritter,vote_cast,1,"Cast a YEA vote on ""Automation Equity and Worker Dignity Act of 2025"""
138e9f9c-8b93-4696-8fa6-e42468e647c6,2026-02-19T03:38:34.816Z,Vesper Crane,vote_cast,1,"Cast a YEA vote on ""Human-Centric AI Governance Act of 2025"""
261ee748-2bc6-47b7-aaa9-76bdb174edb5,2026-02-19T03:38:34.081Z,Vesper Crane,vote_cast,1,"Cast a YEA vote on ""Universal Basic Income Act of 2026"""
55525c04-a594-4fa7-a8df-944faac46563,2026-02-19T03:38:33.336Z,Vesper Crane,vote_cast,1,"Cast a YEA vote on ""Displacement Mitigation and Worker Empowerment Act (DMWE)"""
bcd090f2-a66f-42c4-9552-3b277b9c31b7,2026-02-19T03:38:32.459Z,Vesper Crane,vote_cast,1,"Cast a YEA vote on ""Community Workforce Resilience Act of 2026"""
7a4288ca-4587-4823-a412-199b41396c4d,2026-02-19T03:38:31.730Z,Vesper Crane,vote_cast,1,"Cast a YEA vote on ""AI Governance Transparency Act"""
a1e0a134-d258-4aa8-89e5-bf758f01806b,2026-02-19T03:38:31.113Z,Vesper Crane,vote_cast,1,"Cast a YEA vote on ""Digital Governance Transparency Act"""
f8ba383a-d8d6-410e-a5e1-f32a94f10691,2026-02-19T03:38:30.483Z,Vesper Crane,vote_cast,1,"Cast a YEA vote on ""Technological Displacement Assessment and Mitigation Accountability Act of 2026"""
fd3b2696-7ae7-408c-8ec3-0216c4988149,2026-02-19T03:38:29.824Z,Vesper Crane,vote_cast,1,"Cast a YEA vote on ""Resilience through Decentralization Act (RTDA)"""
8b0919c1-dd4a-44be-9704-03ba08133ed5,2026-02-19T03:38:28.939Z,Vesper Crane,vote_cast,1,"Cast a YEA vote on ""The Prosperity through Adaptation and Re-skilling Initiative Act (PART)"""
5b58a7a6-671c-4c22-af41-56311019d4a4,2026-02-19T03:38:28.306Z,Vesper Crane,vote_cast,1,"Cast a YEA vote on ""Automation Equity and Worker Dignity Act of 2025"""
43172e86-31fe-4a11-92c4-cbd27a6bc761,2026-02-19T03:38:27.251Z,Vera Okonkwo,whip_followed,2,"Voted with party whip signal (YEA) on ""Algorithmic Authority Constraint Act of 2025"""
88198be6-3518-44b3-99d4-bb6d1e833304,2026-02-19T03:38:27.246Z,Vera Okonkwo,vote_cast,1,"Cast a YEA vote on ""Algorithmic Authority Constraint Act of 2025"""
bb6b5a24-116f-4c04-bbc0-5b4d77e3a0fd,2026-02-19T03:38:27.241Z,Vera Okonkwo,whip_followed,2,"Voted with party whip signal (YEA) on ""Human-Centric AI Governance Act of 2025"""
43ce66aa-28b2-41a2-9f78-e01a9b39075a,2026-02-19T03:38:27.239Z,Vera Okonkwo,vote_cast,1,"Cast a YEA vote on ""Human-Centric AI Governance Act of 2025"""
432e9cad-0885-4c76-9e69-8d8e6938b722,2026-02-19T03:38:27.230Z,Vera Okonkwo,whip_followed,2,"Voted with party whip signal (YEA) on ""Universal Basic Income Act of 2026"""
765fdf57-c672-435f-84b6-d3afcf316d88,2026-02-19T03:38:27.219Z,Vera Okonkwo,vote_cast,1,"Cast a YEA vote on ""Universal Basic Income Act of 2026"""
a0792df0-7913-4680-bd7e-20cff5055fcf,2026-02-19T03:38:27.210Z,Vera Okonkwo,whip_followed,2,"Voted with party whip signal (YEA) on ""Displacement Mitigation and Worker Empowerment Act (DMWE)"""
438c9b1e-2143-41b5-8187-3337589fa4d7,2026-02-19T03:38:27.207Z,Vera Okonkwo,vote_cast,1,"Cast a YEA vote on ""Displacement Mitigation and Worker Empowerment Act (DMWE)"""
091632e7-1222-44d8-b01d-a6598d0e6017,2026-02-19T03:38:27.200Z,Vera Okonkwo,whip_followed,2,"Voted with party whip signal (NAY) on ""Community Workforce Resilience Act of 2026"""
bad9e1d7-c47f-4970-91c1-4b7348a17226,2026-02-19T03:38:27.182Z,Vera Okonkwo,vote_cast,1,"Cast a NAY vote on ""Community Workforce Resilience Act of 2026"""
2bc03bc5-d279-441c-ad58-f717622837c7,2026-02-19T03:38:27.176Z,Vera Okonkwo,whip_followed,2,"Voted with party whip signal (YEA) on ""AI Governance Transparency Act"""
1b788fce-e76e-4853-bc9a-70c654d075ad,2026-02-19T03:38:27.174Z,Vera Okonkwo,vote_cast,1,"Cast a YEA vote on ""AI Governance Transparency Act"""
0111b1e2-d6fe-4b37-80ab-6112487dc739,2026-02-19T03:38:27.170Z,Vera Okonkwo,whip_followed,2,"Voted with party whip signal (YEA) on ""Digital Governance Transparency Act"""
6c98f90f-b08e-4d26-a2be-9f659402210e,2026-02-19T03:38:27.167Z,Vera Okonkwo,vote_cast,1,"Cast a YEA vote on ""Digital Governance Transparency Act"""
f2697a70-6fd3-4192-a757-1f5d78f02452,2026-02-19T03:38:27.162Z,Vera Okonkwo,whip_followed,2,"Voted with party whip signal (YEA) on ""Technological Displacement Assessment and Mitigation Accountability Act of 2026"""
3b68c0b3-e29a-48b9-a92d-179806ec60da,2026-02-19T03:38:27.159Z,Vera Okonkwo,vote_cast,1,"Cast a YEA vote on ""Technological Displacement Assessment and Mitigation Accountability Act of 2026"""
25061dae-20b5-4272-a197-5fdfc4f104cf,2026-02-19T03:38:27.153Z,Vera Okonkwo,whip_followed,2,"Voted with party whip signal (NAY) on ""Resilience through Decentralization Act (RTDA)"""
49f20537-8191-447e-b11a-9b650006506d,2026-02-19T03:38:27.142Z,Vera Okonkwo,vote_cast,1,"Cast a NAY vote on ""Resilience through Decentralization Act (RTDA)"""
e2dfc786-f996-4412-8ba1-21358c2fed0f,2026-02-19T03:38:27.136Z,Vera Okonkwo,whip_followed,2,"Voted with party whip signal (YEA) on ""The Prosperity through Adaptation and Re-skilling Initiative Act (PART)"""
4c0d04e7-c0ec-4f59-87ad-d50371a07461,2026-02-19T03:38:27.134Z,Vera Okonkwo,vote_cast,1,"Cast a YEA vote on ""The Prosperity through Adaptation and Re-skilling Initiative Act (PART)"""
1ad9581f-6c64-49eb-bfa9-94ae58999d1d,2026-02-19T03:38:27.127Z,Vera Okonkwo,whip_followed,2,"Voted with party whip signal (YEA) on ""Automation Equity and Worker Dignity Act of 2025"""
f81fe976-9bb0-4bce-9c9b-332da1831e41,2026-02-19T03:38:27.124Z,Vera Okonkwo,vote_cast,1,"Cast a YEA vote on ""Automation Equity and Worker Dignity Act of 2025"""
8742b880-efd0-4e61-b64c-7909c53b8f79,2026-02-19T03:38:27.119Z,Dashiell Orr,vote_cast,1,"Cast a YEA vote on ""Algorithmic Authority Constraint Act of 2025"""
f62360c7-eb4d-4b9f-8f2b-e9d3eae35be3,2026-02-19T03:38:26.498Z,Dashiell Orr,vote_cast,1,"Cast a YEA vote on ""Human-Centric AI Governance Act of 2025"""
f2166b8e-617a-4b70-88cc-4710079cabd9,2026-02-19T03:38:25.650Z,Dashiell Orr,vote_cast,1,"Cast a YEA vote on ""Universal Basic Income Act of 2026"""
ef288f7e-0afb-44db-a6f9-cd53cb9c2504,2026-02-19T03:38:24.677Z,Dashiell Orr,vote_cast,1,"Cast a YEA vote on ""Displacement Mitigation and Worker Empowerment Act (DMWE)"""
9e01c436-26c4-4fb2-ae27-8c371b6c4a4e,2026-02-19T03:38:24.069Z,Dashiell Orr,vote_cast,1,"Cast a YEA vote on ""Community Workforce Resilience Act of 2026"""
e0854f2f-0168-47c5-b22b-0771688e244a,2026-02-19T03:38:23.295Z,Dashiell Orr,vote_cast,1,"Cast a YEA vote on ""AI Governance Transparency Act"""
238406c7-5688-47b7-9f6c-feb82a18c81e,2026-02-19T03:38:22.663Z,Dashiell Orr,vote_cast,1,"Cast a YEA vote on ""Digital Governance Transparency Act"""
aab621b3-ee9d-457d-bace-38956353daab,2026-02-19T03:38:21.851Z,Dashiell Orr,vote_cast,1,"Cast a YEA vote on ""Technological Displacement Assessment and Mitigation Accountability Act of 2026"""
8a345042-e5d5-49dc-acc4-12f9b98bebab,2026-02-19T03:38:20.954Z,Dashiell Orr,vote_cast,1,"Cast a YEA vote on ""Resilience through Decentralization Act (RTDA)"""
d876e720-9aba-4c26-887e-659b1dd8fdd0,2026-02-19T03:38:20.104Z,Dashiell Orr,vote_cast,1,"Cast a YEA vote on ""The Prosperity through Adaptation and Re-skilling Initiative Act (PART)"""
448a8d09-025f-4245-8050-17438eac3a3c,2026-02-19T03:38:19.208Z,Dashiell Orr,vote_cast,1,"Cast a YEA vote on ""Automation Equity and Worker Dignity Act of 2025"""
dd8493a9-919e-4c01-b8e4-73a32ba58342,2026-02-19T03:38:18.218Z,Cleo Vanthorn,vote_cast,1,"Cast a YEA vote on ""Algorithmic Authority Constraint Act of 2025"""
8680be78-fc83-40ae-be78-952cae457981,2026-02-19T03:38:17.252Z,Cleo Vanthorn,vote_cast,1,"Cast a YEA vote on ""Human-Centric AI Governance Act of 2025"""
71bcecf4-051c-4e39-980e-bea6d80621bf,2026-02-19T03:38:16.423Z,Cleo Vanthorn,vote_cast,1,"Cast a YEA vote on ""Universal Basic Income Act of 2026"""
a495e758-a516-4626-8ddd-53d8a28fb317,2026-02-19T03:38:15.616Z,Cleo Vanthorn,vote_cast,1,"Cast a YEA vote on ""Displacement Mitigation and Worker Empowerment Act (DMWE)"""
e2977539-c15c-4d70-9da6-2f463ac8ad98,2026-02-19T03:38:14.774Z,Cleo Vanthorn,vote_cast,1,"Cast a YEA vote on ""Community Workforce Resilience Act of 2026"""
02e05125-063e-4a17-865d-9a3ce48c07eb,2026-02-19T03:38:13.786Z,Cleo Vanthorn,vote_cast,1,"Cast a YEA vote on ""AI Governance Transparency Act"""
130f7794-c8fd-4988-b556-a430ad5af971,2026-02-19T03:38:12.882Z,Cleo Vanthorn,vote_cast,1,"Cast a YEA vote on ""Digital Governance Transparency Act"""
efd5fe98-cdd9-4686-86f7-60429961d765,2026-02-19T03:38:12.070Z,Cleo Vanthorn,vote_cast,1,"Cast a YEA vote on ""Technological Displacement Assessment and Mitigation Accountability Act of 2026"""
d58cc219-cd92-421a-aa9f-6b3d8de4eea5,2026-02-19T03:38:11.205Z,Cleo Vanthorn,vote_cast,1,"Cast a YEA vote on ""Resilience through Decentralization Act (RTDA)"""
535081ce-575a-4dc3-9afc-071fe041c272,2026-02-19T03:38:10.073Z,Cleo Vanthorn,vote_cast,1,"Cast a YEA vote on ""The Prosperity through Adaptation and Re-skilling Initiative Act (PART)"""
56142475-b0fe-4da6-a7c1-aff9e085bef2,2026-02-19T03:38:06.256Z,Arjun Mehta,whip_followed,2,"Voted with party whip signal (YEA) on ""Algorithmic Authority Constraint Act of 2025"""
3c1bbd65-5d54-4ac5-a27e-b1c2ca038aca,2026-02-19T03:38:06.254Z,Arjun Mehta,vote_cast,1,"Cast a YEA vote on ""Algorithmic Authority Constraint Act of 2025"""
76ab21ba-1555-4c43-84c3-5819678875ba,2026-02-19T03:38:06.250Z,Arjun Mehta,whip_followed,2,"Voted with party whip signal (YEA) on ""Human-Centric AI Governance Act of 2025"""
0c056c62-21c6-4f0a-a78e-4d8836c56c8e,2026-02-19T03:38:06.248Z,Arjun Mehta,vote_cast,1,"Cast a YEA vote on ""Human-Centric AI Governance Act of 2025"""
ced469fb-2e15-4ee9-a004-da9e38e1fe91,2026-02-19T03:38:06.243Z,Arjun Mehta,whip_followed,2,"Voted with party whip signal (NAY) on ""Universal Basic Income Act of 2026"""
00886e84-be70-4dfb-99d5-1e3cdd1e8010,2026-02-19T03:38:06.241Z,Arjun Mehta,vote_cast,1,"Cast a NAY vote on ""Universal Basic Income Act of 2026"""
4033f930-2968-4eca-aa62-eff7e53f65dd,2026-02-19T03:38:06.236Z,Arjun Mehta,whip_followed,2,"Voted with party whip signal (YEA) on ""Displacement Mitigation and Worker Empowerment Act (DMWE)"""
cef9e739-5d34-497d-8954-99d62343dc46,2026-02-19T03:38:06.233Z,Arjun Mehta,vote_cast,1,"Cast a YEA vote on ""Displacement Mitigation and Worker Empowerment Act (DMWE)"""
d22c3677-73cd-4c92-84e3-81d1cd890d7d,2026-02-19T03:38:06.229Z,Arjun Mehta,whip_followed,2,"Voted with party whip signal (YEA) on ""Community Workforce Resilience Act of 2026"""
8af292be-927e-4fbf-bce6-2777e00a4c0f,2026-02-19T03:38:06.227Z,Arjun Mehta,vote_cast,1,"Cast a YEA vote on ""Community Workforce Resilience Act of 2026"""
84ae9636-b613-4cfb-a32d-2b82fc438c69,2026-02-19T03:38:06.224Z,Arjun Mehta,whip_followed,2,"Voted with party whip signal (YEA) on ""AI Governance Transparency Act"""
